,location,total_sqft,bath,price,bhk
5369,Kenchenahalli,870.0,1.0,45.0,2
5370,Kenchenahalli,1150.0,2.0,60.0,2
5371,Kenchenahalli,700.0,1.0,35.0,1
5372,Kenchenahalli,1165.0,2.0,45.0,2
5373,Kenchenahalli,1060.0,2.0,52.0,2
5374,Kenchenahalli,1150.0,2.0,57.0,2
5375,Kenchenahalli,1720.0,3.0,100.0,3
5376,Kenchenahalli,1015.0,2.0,60.0,2
5377,Kengeri,600.0,1.0,15.0,1
5378,Kengeri,2894.0,4.0,245.0,4
5381,Kengeri,750.0,2.0,38.0,2
5383,Kengeri,340.0,1.0,10.0,1
5384,Kengeri,1197.0,2.0,50.0,2
5385,Kengeri,8000.0,5.0,500.0,5
5386,Kengeri,1200.0,2.0,58.0,2
5388,Kengeri,726.0,2.0,31.0,2
5390,Kengeri,1025.0,2.0,57.0,2
5396,Kengeri,750.0,2.0,36.0,2
5397,Kengeri,3500.0,5.0,275.0,3
5398,Kengeri,963.0,2.0,40.0,2
5400,Kengeri,726.0,2.0,35.0,2
5402,Kengeri,416.0,1.0,19.5,1
5403,Kengeri,900.0,2.0,45.0,2
5406,Kengeri,502.0,1.0,25.0,1
5408,Kengeri,1200.0,3.0,67.0,3
5409,Kengeri,725.0,2.0,30.0,2
5410,Kengeri,500.0,1.0,17.0,1
5411,Kengeri,540.0,1.0,22.5,1
5412,Kengeri,750.0,2.0,35.5,2
5415,Kengeri,1200.0,2.0,58.0,2
5416,Kengeri,400.0,2.0,25.0,1
5419,Kengeri,750.0,2.0,36.5,2
5420,Kengeri,2540.0,4.0,160.0,4
5422,Kengeri,416.0,1.0,18.0,1
5423,Kengeri,1200.0,1.0,14.0,1
5425,Kengeri,883.0,2.0,49.0,2
5426,Kengeri,1052.0,2.0,51.0,2
5428,Kengeri,1220.0,2.0,63.0,2
5429,Kengeri,1150.0,1.0,52.0,1
5430,Kengeri,1192.0,2.0,53.5,2
5432,Kengeri,750.0,2.0,40.0,2
5433,Kengeri,600.0,1.0,35.0,1
5435,Kengeri,1035.0,2.0,51.5,2
5436,Kengeri,3000.0,5.0,130.0,8
5437,Kengeri,410.0,1.0,15.0,1
5438,Kengeri,400.0,1.0,25.0,1
5439,Kengeri,416.0,1.0,17.19,1
5442,Kengeri,2500.0,4.0,100.0,5
5443,Kengeri,550.0,1.0,16.75,1
5444,Kengeri Satellite Town,890.0,2.0,35.0,2
5445,Kengeri Satellite Town,883.0,2.0,45.0,2
5446,Kengeri Satellite Town,1415.0,2.0,66.0,3
5447,Kengeri Satellite Town,930.0,1.0,30.0,1
5448,Kengeri Satellite Town,1635.0,2.0,78.0,3
5449,Kengeri Satellite Town,1072.0,2.0,25.0,2
5450,Kengeri Satellite Town,1050.0,2.0,43.0,2
5451,Kengeri Satellite Town,1007.0,2.0,42.0,2
5452,Kengeri Satellite Town,1043.0,2.0,65.0,2
5454,Kengeri Satellite Town,635.0,1.0,22.0,2
5455,Kengeri Satellite Town,818.0,2.0,26.0,2
5456,Kengeri Satellite Town,1030.0,2.0,50.0,2
5457,Kengeri Satellite Town,1200.0,2.0,65.0,2
5458,Kengeri Satellite Town,795.0,2.0,32.0,2
5459,Kengeri Satellite Town,1302.5,2.0,44.285,2
5460,Kengeri Satellite Town,800.0,2.0,40.0,2
5461,Kengeri Satellite Town,4100.0,3.0,300.0,4
5462,Kengeri Satellite Town,654.0,1.0,22.0,1
5463,Kengeri Satellite Town,1060.0,2.0,42.0,2
5464,Kengeri Satellite Town,750.0,2.0,33.0,2
5465,Kengeri Satellite Town,920.0,2.0,39.0,2
5466,Kengeri Satellite Town,985.0,2.0,42.0,2
5467,Kengeri Satellite Town,2480.0,2.0,160.0,2
5468,Kengeri Satellite Town,410.0,1.0,15.0,1
5469,Kengeri Satellite Town,1120.0,2.0,49.0,2
5471,Kengeri Satellite Town,1110.0,2.0,43.0,2
5472,Kengeri Satellite Town,1170.0,2.0,50.0,2
5473,Kengeri Satellite Town,777.4,2.0,25.0,2
5474,Kengeri Satellite Town,1025.0,2.0,28.57,2
5476,Kengeri Satellite Town,800.0,2.0,32.0,2
5477,Kereguddadahalli,950.0,2.0,32.0,2
5478,Kereguddadahalli,1400.0,2.0,48.0,3
5479,Kereguddadahalli,800.0,2.0,28.0,2
5480,Kereguddadahalli,904.0,2.0,30.0,2
5482,Kereguddadahalli,1000.0,2.0,30.0,2
5483,Kereguddadahalli,1240.0,3.0,41.0,3
5484,Kereguddadahalli,600.0,1.0,19.5,1
5485,Kereguddadahalli,1080.0,2.0,32.0,2
5486,Kereguddadahalli,1000.0,2.0,34.0,2
5487,Kereguddadahalli,1105.0,2.0,27.6,2
5489,Kereguddadahalli,800.0,2.0,33.0,2
5491,Kereguddadahalli,1015.0,2.0,35.0,2
5492,Kodichikkanahalli,1190.0,2.0,57.0,3
5493,Kodichikkanahalli,995.0,2.0,41.0,2
5494,Kodichikkanahalli,650.0,1.0,38.0,1
5495,Kodichikkanahalli,2700.0,7.0,125.0,5
5496,Kodichikkanahalli,1495.0,2.0,75.0,3
5497,Kodichikkanahalli,3250.0,4.0,180.0,4
5498,Kodichikkanahalli,1125.0,2.0,52.0,2
5499,Kodichikkanahalli,1150.0,2.0,48.0,2
5500,Kodichikkanahalli,1070.0,2.0,43.0,2
5501,Kodichikkanahalli,1620.0,2.0,85.0,3
5503,Kodichikkanahalli,1025.0,2.0,66.0,2
5504,Kodichikkanahalli,1026.0,2.0,45.0,2
5505,Kodichikkanahalli,2500.0,7.0,125.0,5
5506,Kodichikkanahalli,450.0,1.0,18.0,1
5507,Kodichikkanahalli,907.0,2.0,38.5,2
5508,Kodichikkanahalli,1181.0,2.0,57.0,2
5509,Kodichikkanahalli,900.0,2.0,42.0,2
5510,Kodichikkanahalli,1060.0,2.0,34.0,2
5512,Kodichikkanahalli,1680.0,2.0,59.0,2
5513,Kodichikkanahalli,1400.0,3.0,66.0,3
5514,Kodichikkanahalli,976.0,2.0,50.0,2
5515,Kodichikkanahalli,2700.0,4.0,125.0,5
5516,Kodichikkanahalli,1299.0,2.0,58.0,2
5517,Kodichikkanahalli,900.0,2.0,35.0,2
5518,Kodigehaali,1166.0,2.0,55.0,2
5519,Kodigehaali,1320.0,3.0,65.0,3
5520,Kodigehaali,1117.0,2.0,56.0,2
5521,Kodigehaali,1200.0,2.0,55.0,2
5522,Kodigehaali,1200.0,2.0,60.0,2
5523,Kodigehaali,2120.0,3.0,177.0,3
5524,Kodigehaali,1013.0,2.0,51.0,2
5525,Kodigehaali,1324.0,3.0,65.0,3
5526,Kodigehaali,965.0,2.0,38.0,2
5527,Kodigehaali,1200.0,4.0,130.0,4
5528,Kodigehaali,1600.0,3.0,185.0,4
5529,Kodigehaali,866.0,2.0,32.0,2
5530,Kodigehaali,1442.0,3.0,80.0,3
5531,Kodigehalli,1270.0,2.0,98.0,2
5532,Kodigehalli,1086.0,2.0,33.66,2
5533,Kodigehalli,1200.0,2.0,48.0,2
5534,Kodigehalli,655.0,1.0,53.0,1
5535,Kodigehalli,1820.0,3.0,150.0,3
5536,Kodigehalli,635.0,1.0,28.0,2
5537,Kodigehalli,1200.0,4.0,156.0,3
5538,Kodihalli,3252.0,5.0,335.0,4
5539,Kodihalli,3073.0,5.0,696.0,4
5540,Kodihalli,2700.0,4.0,270.0,3
5541,Kodihalli,2392.0,4.0,260.0,3
5542,Kodihalli,2408.0,4.0,260.0,3
5543,Kodihalli,2500.0,4.0,260.0,3
5544,Kodihalli,1620.0,3.0,130.0,3
5545,Kodihalli,3260.0,5.0,388.0,4
5546,Kodihalli,1000.0,2.0,62.0,2
5547,Kodihalli,3197.0,5.0,335.0,4
5548,Kodihalli,1490.0,2.0,150.0,2
5549,Kodihalli,3626.0,5.0,785.0,4
5550,Kodihalli,1400.0,3.0,81.0,3
5551,Kodihalli,3522.0,5.0,716.0,4
5552,Kodihalli,3626.0,5.0,788.0,4
5553,Kogilu,1909.0,3.0,88.0,3
5555,Kogilu,1170.0,2.0,51.99,2
5556,Kogilu,650.0,2.0,28.0,2
5557,Kogilu,1140.0,2.0,50.66,2
5558,Kogilu,1200.0,2.0,53.33,2
5559,Kogilu,1934.0,3.0,150.0,3
5560,Kogilu,540.0,1.0,36.0,1
5561,Kogilu,1559.0,3.0,127.0,3
5562,Kogilu,1190.0,2.0,50.66,2
5563,Kogilu,1140.0,2.0,50.66,2
5564,Kogilu,1559.0,3.0,120.0,3
5565,Kogilu,700.0,1.0,30.84,1
5566,Kogilu,1250.0,2.0,55.55,2
5567,Kogilu,1200.0,2.0,53.33,2
5568,Kogilu,952.0,2.0,49.0,2
5569,Kogilu,700.0,1.0,30.84,1
5570,Kogilu,1250.0,2.0,55.55,2
5571,Kogilu,2456.0,7.0,85.0,7
5572,Kogilu,1140.0,2.0,50.66,2
5573,Kogilu,1140.0,2.0,50.66,2
5574,Konanakunte,2791.0,3.0,223.0,3
5575,Konanakunte,884.0,1.0,58.0,2
5576,Konanakunte,1637.0,3.0,73.0,3
5577,Konanakunte,1400.0,2.0,73.0,3
5579,Konanakunte,2779.0,3.0,317.0,3
5580,Konanakunte,1200.0,4.0,125.0,4
5581,Konanakunte,1200.0,2.0,130.0,4
5582,Konanakunte,2400.0,2.0,180.0,3
5583,Konanakunte,3746.0,6.0,375.0,4
5584,Konanakunte,3621.0,4.0,511.0,4
5585,Konanakunte,1423.0,2.0,85.0,3
5587,Koramangala,1320.0,2.0,165.0,2
5588,Koramangala,1253.0,2.0,102.0,2
5589,Koramangala,1580.0,3.0,160.0,3
5591,Koramangala,1120.0,2.0,65.0,2
5593,Koramangala,1005.0,1.0,110.0,2
5594,Koramangala,2292.0,4.0,275.0,3
5596,Koramangala,1290.0,2.0,100.0,2
5597,Koramangala,1300.0,2.0,110.0,2
5600,Koramangala,1325.0,2.0,119.0,2
5601,Koramangala,1140.0,2.0,75.2,2
5602,Koramangala,2700.0,4.0,450.0,4
5603,Koramangala,1260.0,2.0,100.0,2
5604,Koramangala,1975.0,3.0,210.0,3
5605,Koramangala,1900.0,2.0,200.0,2
5607,Koramangala,2292.0,3.0,286.0,3
5608,Koramangala,2300.0,3.0,290.0,3
5611,Koramangala,2503.0,6.0,325.0,4
5613,Koramangala,1320.0,2.0,150.0,2
5614,Koramangala,1320.0,2.0,110.0,2
5615,Koramangala,5985.0,4.0,775.0,4
5616,Koramangala,2461.0,6.0,353.0,4
5618,Koramangala,2246.0,3.0,300.0,3
5619,Koramangala,1300.0,2.0,82.0,2
5622,Koramangala,1083.0,2.0,100.0,2
5623,Koramangala,1744.0,3.0,200.0,3
5625,Koramangala,1180.0,2.0,128.0,2
5626,Koramangala,1320.0,2.0,160.0,2
5627,Koramangala,1370.0,2.0,125.0,2
5628,Koramangala,1100.0,2.0,85.0,2
5629,Koramangala,1161.0,2.0,63.85,2
5630,Koramangala,1249.0,2.0,165.0,2
5631,Koramangala,1084.0,2.0,179.0,2
5632,Koramangala,1200.0,2.0,100.0,2
5635,Koramangala,2400.0,6.0,480.0,6
5636,Koramangala,4000.0,5.0,800.0,5
5637,Koramangala,1130.0,2.0,63.0,2
5638,Koramangala,2223.0,3.0,300.0,3
5639,Koramangala,1744.0,4.0,210.0,3
5640,Koramangala,1410.0,2.0,280.0,4
5641,Koramangala,1866.0,4.0,245.0,3
5643,Koramangala,1320.0,2.0,160.0,2
5644,Koramangala,1350.0,2.0,103.0,2
5647,Koramangala,1320.0,2.0,160.0,2
5648,Koramangala,1710.0,3.0,210.0,3
5649,Koramangala,1700.0,3.0,250.0,3
5650,Koramangala,1355.0,2.0,95.0,2
5651,Koramangala,1600.0,3.0,170.0,3
5652,Koramangala,1260.0,2.0,100.0,2
5654,Koramangala,1605.0,3.0,260.0,3
5656,Kothannur,1206.0,2.0,48.23,2
5657,Kothannur,1853.0,3.0,82.0,3
5659,Kothannur,1100.0,2.0,40.0,2
5660,Kothannur,1300.0,2.0,60.0,3
5661,Kothannur,1197.0,2.0,47.88,2
5662,Kothannur,740.0,2.0,34.0,2
5663,Kothannur,1197.0,2.0,47.8,2
5664,Kothannur,1070.0,2.0,42.79,2
5669,Kothannur,1070.0,2.0,38.6,2
5670,Kothannur,2000.0,4.0,95.0,4
5671,Kothannur,1350.0,2.0,42.0,2
5672,Kothannur,1485.0,2.0,59.4,3
5673,Kothannur,1215.0,2.0,48.6,3
5674,Kothannur,1085.0,2.0,34.2,2
5675,Kothannur,820.0,2.0,37.0,2
5676,Kothannur,1404.0,2.0,56.15,3
5678,Kothanur,1200.0,2.0,51.0,2
5679,Kothanur,2400.0,2.0,150.0,3
5680,Kothanur,1828.0,3.0,110.0,3
5681,Kothanur,1186.0,2.0,58.0,2
5683,Kothanur,1847.0,3.0,105.0,3
5686,Kothanur,9600.0,5.0,550.0,5
5687,Kothanur,1435.0,3.0,70.0,3
5688,Kothanur,1187.0,2.0,58.0,2
5689,Kothanur,1847.0,3.0,110.0,3
5690,Kothanur,1460.0,3.0,71.0,3
5691,Kothanur,1760.0,3.0,150.0,3
5692,Kothanur,4000.0,6.0,150.0,6
5693,Kothanur,1185.0,2.0,59.0,2
5694,Kothanur,1436.0,3.0,70.0,3
5695,Kothanur,1462.0,3.0,71.0,3
5696,Kothanur,1790.0,3.0,105.0,3
5698,Kothanur,1070.0,2.0,45.5,2
5700,Kothanur,1145.0,2.0,56.0,2
5701,Kothanur,3401.0,5.0,230.0,4
5702,Kothanur,1455.0,2.0,69.0,2
5703,Kothanur,627.0,1.0,30.0,1
5704,Kothanur,1302.0,2.0,68.5,2
5705,Kothanur,1760.0,3.0,111.0,3
5706,Kothanur,1185.0,2.0,58.0,2
5707,Kothanur,1500.0,1.0,75.0,1
5708,Kothanur,1075.0,2.0,53.0,2
5709,Kothanur,1790.0,3.0,97.0,3
5710,Kothanur,2700.0,4.0,175.0,4
5711,Kothanur,1786.0,2.0,106.0,3
5712,Kothanur,3400.0,5.0,265.0,4
5713,Kothanur,1787.0,3.0,107.0,3
5714,Kothanur,1141.0,2.0,54.0,2
5715,Kothanur,1760.0,3.0,110.0,3
5717,Kothanur,1160.0,2.0,57.0,2
5718,Kothanur,1095.0,2.0,55.0,2
5719,Kothanur,1142.0,2.0,56.0,2
5720,Kothanur,1074.0,2.0,54.0,2
5721,Kothanur,1285.0,2.0,60.0,2
5722,Kothanur,1075.0,2.0,53.0,2
5723,Kothanur,1140.0,2.0,56.0,2
5724,Kothanur,1400.0,2.0,70.0,2
5727,Kothanur,1140.0,2.0,56.0,2
5728,Kothanur,1787.0,3.0,120.0,3
5729,Kothanur,1185.0,2.0,59.0,2
5731,Kothanur,1790.0,3.0,105.0,3
5732,Kothanur,1130.0,2.0,55.0,2
5733,Kothanur,1600.0,5.0,130.0,4
5734,Kothanur,1094.0,2.0,54.0,2
5735,Kothanur,1170.0,3.0,80.0,3
5736,Kothanur,1400.0,2.0,65.0,2
5737,Kothanur,1195.0,2.0,59.0,2
5738,Kothanur,1790.0,3.0,120.0,3
5739,Kothanur,1454.0,3.0,71.5,3
5740,Kudlu,1152.0,2.0,53.5,2
5741,Kudlu,1027.0,2.0,43.0,2
5742,Kudlu,1092.0,2.0,44.0,2
5743,Kudlu,1027.0,2.0,43.0,2
5744,Kudlu,1092.0,2.0,44.0,2
5745,Kudlu,1143.0,2.0,55.0,2
5747,Kudlu,1293.0,2.0,85.0,3
5748,Kudlu,1024.0,2.0,44.0,2
5750,Kudlu,1600.0,3.0,79.0,3
5751,Kudlu,1027.0,2.0,42.0,2
5752,Kudlu,1076.0,2.0,50.0,2
5753,Kudlu,1293.0,2.0,80.0,3
5754,Kudlu,1030.0,2.0,75.0,2
5755,Kudlu,1027.0,2.0,44.0,2
5756,Kudlu,1700.0,3.0,125.0,3
5757,Kudlu,1084.0,2.0,53.0,2
5758,Kudlu,1300.0,2.0,56.0,2
5759,Kudlu,1027.0,2.0,44.0,2
5760,Kudlu,1245.0,2.0,60.0,3
5761,Kudlu,1027.0,2.0,44.0,2
5762,Kudlu,1110.0,2.0,46.0,2
5764,Kudlu,1027.0,2.0,44.0,2
5765,Kudlu,720.0,1.0,33.0,1
5766,Kudlu,1027.0,2.0,44.0,2
5767,Kudlu,1162.0,2.0,52.0,2
5768,Kudlu,1041.0,2.0,53.0,2
5769,Kudlu Gate,1535.0,3.0,83.0,3
5770,Kudlu Gate,1535.0,3.0,85.0,3
5772,Kudlu Gate,1535.0,3.0,86.0,3
5773,Kudlu Gate,1564.0,2.0,92.0,3
5775,Kudlu Gate,1238.0,2.0,55.0,2
5776,Kudlu Gate,1707.0,2.0,99.745,3
5777,Kudlu Gate,1335.0,3.0,89.0,3
5778,Kudlu Gate,703.0,1.0,52.0,1
5779,Kudlu Gate,1535.0,3.0,86.0,3
5780,Kudlu Gate,1532.0,3.0,83.0,3
5781,Kudlu Gate,1113.0,2.0,50.0,2
5783,Kudlu Gate,1185.0,2.0,50.0,2
5787,Kudlu Gate,1215.0,2.0,45.0,2
5788,Kudlu Gate,812.0,2.0,38.25,2
5789,Kudlu Gate,1547.0,2.0,103.0,2
5790,Kudlu Gate,1336.0,2.0,86.0,2
5791,Kudlu Gate,1919.0,3.0,121.0,3
5792,Kudlu Gate,1464.0,3.0,56.0,2
5793,Kudlu Gate,1535.0,3.0,85.0,3
5794,Kudlu Gate,1850.0,3.0,120.0,3
5795,Kudlu Gate,940.0,2.0,69.57,2
5796,Kudlu Gate,1215.0,2.0,44.96,2
5797,Kudlu Gate,1164.0,2.0,75.0,2
5799,Kudlu Gate,1183.0,2.0,79.54,2
5800,Kudlu Gate,1850.0,3.0,110.0,3
5802,Kudlu Gate,1183.0,2.0,79.54,2
5803,Kudlu Gate,1200.0,2.0,44.4,2
5805,Kudlu Gate,1310.0,2.0,53.0,2
5806,Kumaraswami Layout,2000.0,4.0,139.0,4
5807,Kumaraswami Layout,1000.0,2.0,48.5,2
5808,Kumaraswami Layout,1000.0,2.0,58.0,2
5809,Kumaraswami Layout,1000.0,2.0,36.0,2
5810,Kumaraswami Layout,2400.0,7.0,125.0,7
5811,Kumaraswami Layout,2600.0,4.0,325.0,4
5812,Kumaraswami Layout,800.0,1.0,90.0,2
5815,Kumaraswami Layout,850.0,1.0,78.0,1
5816,Kumaraswami Layout,2600.0,4.0,300.0,4
5817,Kumaraswami Layout,3200.0,7.0,150.0,7
5819,Kumaraswami Layout,2450.0,3.0,110.0,4
5820,Kumaraswami Layout,600.0,2.0,72.0,2
5821,Kumaraswami Layout,3100.0,7.0,145.0,7
5822,Kumaraswami Layout,1200.0,2.0,29.0,2
5823,Kumaraswami Layout,3000.0,4.0,400.0,7
5825,Kumaraswami Layout,1081.0,2.0,60.0,2
5826,Kundalahalli,1724.0,3.0,125.0,3
5827,Kundalahalli,1030.0,2.0,49.0,2
5828,Kundalahalli,735.0,2.0,57.99,2
5829,Kundalahalli,1047.0,2.0,82.0,2
5830,Kundalahalli,1397.0,3.0,105.0,3
5831,Kundalahalli,1291.0,2.0,49.0,2
5832,Kundalahalli,1724.0,3.0,127.0,3
5833,Kundalahalli,1010.0,2.0,49.27,2
5834,Kundalahalli,1397.0,3.0,110.0,3
5835,Kundalahalli,1397.0,3.0,104.0,3
5836,Kundalahalli,1397.0,3.0,108.0,3
5837,Kundalahalli,1920.0,3.0,150.0,3
5838,Kundalahalli,1397.0,3.0,105.0,3
5840,Kundalahalli,1724.0,3.0,124.0,3
5841,Kundalahalli,1047.0,2.0,84.0,2
5842,Kundalahalli,1047.0,2.0,83.0,2
5843,Kundalahalli,7000.0,4.0,550.0,4
5845,Kundalahalli,1120.0,2.0,53.76,2
5846,Kundalahalli,1047.0,2.0,82.62,2
5847,Kundalahalli,1047.0,2.0,91.0,2
5848,Kundalahalli,1724.0,3.0,146.0,3
5849,Kundalahalli,2500.0,5.0,350.0,4
5850,Kundalahalli,1600.0,3.0,170.0,3
5852,Kundalahalli,1724.0,3.0,125.0,3
5853,Kundalahalli,1010.0,2.0,48.27,2
5854,Kundalahalli,1047.0,2.0,89.0,2
5855,Kundalahalli,2500.0,5.0,245.0,4
5856,Kundalahalli,1397.0,3.0,105.0,3
5858,Kundalahalli,1047.0,2.0,72.0,2
5859,Kundalahalli,1260.0,2.0,58.0,2
5861,Kundalahalli,1065.0,2.0,70.0,2
5862,Kundalahalli,1724.0,3.0,146.0,3
5864,Kundalahalli,1047.0,2.0,91.0,2
5865,Kundalahalli,1724.0,3.0,128.0,3
5866,Kundalahalli,1315.0,2.0,74.0,2
5867,Kundalahalli,2100.0,3.0,150.0,3
5868,Kundalahalli,1724.0,3.0,125.0,3
5869,Kundalahalli,1724.0,3.0,140.0,3
5870,Kundalahalli,1175.0,2.0,65.0,2
5872,LB Shastri Nagar,1043.0,2.0,55.0,2
5873,LB Shastri Nagar,1184.0,2.0,69.0,2
5874,LB Shastri Nagar,665.0,1.0,32.0,1
5875,LB Shastri Nagar,1250.0,2.0,48.5,2
5876,LB Shastri Nagar,1400.0,2.0,80.0,3
5877,LB Shastri Nagar,1184.0,2.0,62.0,2
5878,LB Shastri Nagar,2400.0,8.0,250.0,8
5879,LB Shastri Nagar,1200.0,2.0,47.0,2
5880,LB Shastri Nagar,1200.0,2.0,75.0,2
5881,LB Shastri Nagar,1000.0,2.0,49.5,2
5882,Laggere,1200.0,1.0,48.0,1
5883,Laggere,1200.0,2.0,150.0,3
5884,Laggere,2800.0,5.0,125.0,5
5885,Laggere,1200.0,3.0,130.0,3
5886,Laggere,1260.0,4.0,150.0,4
5887,Laggere,1200.0,1.0,125.0,1
5888,Laggere,1200.0,2.0,75.0,2
5889,Laggere,1500.0,1.0,60.0,1
5890,Laggere,620.0,2.0,48.0,1
5891,Laggere,1800.0,5.0,70.0,5
5892,Lakshminarayana Pura,1185.0,2.0,75.0,2
5893,Lakshminarayana Pura,1600.0,2.0,108.0,3
5894,Lakshminarayana Pura,1680.0,3.0,150.0,3
5895,Lakshminarayana Pura,1180.0,2.0,75.0,2
5896,Lakshminarayana Pura,1172.0,2.0,82.0,2
5897,Lakshminarayana Pura,1750.0,3.0,150.0,3
5898,Lakshminarayana Pura,1179.0,2.0,75.0,2
5899,Lakshminarayana Pura,1149.0,2.0,75.0,2
5900,Lakshminarayana Pura,1336.0,2.0,100.0,2
5901,Lakshminarayana Pura,1175.0,2.0,75.0,2
5902,Lakshminarayana Pura,1190.0,2.0,75.0,2
5903,Lakshminarayana Pura,1200.0,2.0,75.0,2
5904,Lakshminarayana Pura,1200.0,2.0,75.0,2
5905,Lakshminarayana Pura,1656.0,3.0,150.0,3
5906,Lakshminarayana Pura,1165.0,2.0,75.0,2
5907,Lakshminarayana Pura,1145.0,2.0,75.0,2
5908,Lakshminarayana Pura,1695.0,3.0,150.0,3
5909,Lakshminarayana Pura,1300.0,2.0,70.0,2
5910,Lakshminarayana Pura,1569.0,3.0,150.0,3
5911,Lakshminarayana Pura,1649.0,3.0,150.0,3
5912,Lakshminarayana Pura,1395.0,2.0,75.0,2
5913,Lakshminarayana Pura,1500.0,3.0,104.0,3
5914,Lakshminarayana Pura,1700.0,3.0,150.0,3
5915,Lakshminarayana Pura,1210.0,2.0,75.0,2
5917,Lakshminarayana Pura,1169.0,2.0,75.0,2
5918,Lakshminarayana Pura,1200.0,2.0,75.0,2
5919,Lakshminarayana Pura,1172.0,2.0,75.0,2
5920,Lakshminarayana Pura,1172.0,2.0,75.0,2
5921,Lakshminarayana Pura,1720.0,3.0,150.0,3
5922,Lakshminarayana Pura,1180.0,2.0,75.0,2
5923,Lakshminarayana Pura,1200.0,2.0,83.0,2
5924,Lakshminarayana Pura,1200.0,2.0,80.0,2
5925,Lakshminarayana Pura,1615.0,3.0,150.0,3
5926,Lakshminarayana Pura,1195.0,2.0,75.0,2
5927,Lakshminarayana Pura,1200.0,2.0,80.0,2
5928,Lingadheeranahalli,1521.0,3.0,95.0,3
5929,Lingadheeranahalli,1511.0,3.0,95.0,3
5930,Lingadheeranahalli,1683.0,3.0,109.0,3
5931,Lingadheeranahalli,1519.0,3.0,93.0,3
5932,Lingadheeranahalli,1521.0,3.0,94.99,3
5933,Lingadheeranahalli,1687.0,3.0,127.0,3
5934,Lingadheeranahalli,1893.0,3.0,140.0,3
5935,Lingadheeranahalli,1530.0,2.0,90.0,3
5936,Lingadheeranahalli,1682.0,3.0,120.0,3
5937,Lingadheeranahalli,1521.0,3.0,94.71,3
5938,Lingadheeranahalli,1893.0,3.0,130.0,3
5939,Lingadheeranahalli,1705.0,3.0,110.0,3
5940,Lingadheeranahalli,2245.0,4.0,154.0,4
5941,Lingadheeranahalli,1682.0,3.0,113.0,3
5942,Lingadheeranahalli,1682.0,3.0,114.0,3
5943,Lingadheeranahalli,1506.0,3.0,95.0,3
5944,Lingadheeranahalli,1683.0,3.0,140.0,3
5945,Lingadheeranahalli,1683.0,3.0,110.0,3
5946,Lingadheeranahalli,1684.0,3.0,120.0,3
5947,Lingadheeranahalli,2236.0,4.0,153.0,4
5948,Lingadheeranahalli,1894.0,4.0,114.0,3
5949,Lingadheeranahalli,2240.0,4.0,160.0,4
5950,Lingadheeranahalli,1768.0,3.0,81.31,3
5951,Magadi Road,3600.0,6.0,141.0,6
5952,Magadi Road,1116.0,2.0,50.0,2
5954,Magadi Road,884.0,2.0,41.1,2
5955,Magadi Road,1005.0,2.0,55.78,2
5956,Magadi Road,1000.0,2.0,46.5,2
5957,Magadi Road,1500.0,2.0,93.0,4
5958,Magadi Road,1350.0,1.0,100.0,2
5960,Magadi Road,1345.0,2.0,55.0,2
5961,Magadi Road,440.0,1.0,35.0,1
5962,Magadi Road,1200.0,4.0,130.0,4
5963,Magadi Road,600.0,1.0,22.0,2
5965,Magadi Road,5000.0,6.0,360.0,5
5966,Magadi Road,1116.0,2.0,51.89,2
5967,Magadi Road,1052.0,2.0,60.0,3
5968,Magadi Road,1200.0,3.0,98.0,3
5969,Magadi Road,750.0,2.0,27.0,2
5970,Magadi Road,940.0,2.0,50.0,2
5971,Magadi Road,1318.0,2.0,68.0,3
5973,Magadi Road,884.0,2.0,48.0,2
5974,Mahadevpura,1451.0,2.0,90.0,2
5975,Mahadevpura,1225.0,2.0,48.0,2
5977,Mahadevpura,1150.0,2.0,52.0,2
5978,Mahadevpura,1250.0,2.0,52.0,2
5979,Mahadevpura,1192.0,2.0,75.0,2
5980,Mahadevpura,1260.0,2.0,57.6,2
5981,Mahadevpura,3555.0,4.0,230.0,4
5982,Mahadevpura,730.0,1.0,35.0,1
5983,Mahadevpura,3295.0,4.0,260.0,5
5984,Mahadevpura,1058.0,2.0,85.0,2
5985,Mahadevpura,1475.0,2.0,55.0,2
5987,Mahadevpura,1146.0,2.0,53.8,2
5988,Mahadevpura,1532.0,2.0,62.0,2
5990,Mahadevpura,1136.0,2.0,64.5,2
5992,Mahadevpura,1438.0,2.0,89.0,2
5993,Mahadevpura,1137.0,2.0,53.4,2
5994,Mahadevpura,1601.0,3.0,95.0,3
5995,Mahadevpura,1450.0,3.0,75.0,3
5996,Mahadevpura,1152.0,2.0,54.0,2
5997,Mahadevpura,1212.0,2.0,56.9,2
5999,Mahadevpura,1505.0,3.0,78.0,3
6001,Mahadevpura,1236.0,2.0,58.0,2
6002,Mahadevpura,1236.0,2.0,58.0,2
6003,Mahadevpura,1120.0,2.0,53.0,2
6004,Mahadevpura,1050.0,2.0,42.0,2
6005,Mahalakshmi Layout,3750.0,4.0,760.0,4
6006,Mahalakshmi Layout,1575.0,5.0,158.0,4
6007,Mahalakshmi Layout,1105.0,2.0,80.0,2
6008,Mahalakshmi Layout,4320.0,7.0,821.0,9
6009,Mahalakshmi Layout,1200.0,3.0,160.0,4
6010,Mahalakshmi Layout,4482.0,6.0,852.0,8
6011,Mahalakshmi Layout,1080.0,2.0,67.0,2
